Order ID;Order Date;Order Quantity;Customer ID;Customer Name;Customer City;Latitude;Longitude;Customer Country;Customer Loyalty Card;Product ID;Product Coffee Type;Product Roast Type;Product Size (kg);Product Unit Price;Product Price per 100g;Product Profit;Total Profit
SGI-48226-857;11/06/2020;6;84033-80762-EQ;Codi Littrell;Atlanta;33,748752;-84,3876845;United States;Yes;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;13,9725
SGS-87525-238;05/07/2021;5;91465-84526-IJ;Russell Donet;Richmond;37,5407246;-77,4360481;United States;No;E-D-1;Excelca;Dark;1;12,15;1,215;1,3365;6,6825
SHP-17012-870;07/06/2020;1;69529-07533-CV;Corine Drewett;Boynton Beach;26,5317866;-80,0905465;United States;Yes;R-M-2.5;Robusta;Medium;2,5;22,885;0,9154;1,3731;1,3731
SHP-55648-472;30/03/2019;6;46818-20198-GB;Corrie Wass;Charleston;32,7833163;-79,9319664;United States;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;6,075
SHT-04865-419;22/05/2022;4;69215-90789-DL;Johnath Fairebrother;Wilmington;34,2103894;-77,8868117;United States;Yes;R-L-0.2;Robusta;Light;0,2;3,585;1,7925;0,2151;0,8604
SIB-83254-136;12/05/2019;6;45315-50206-DK;Dorian Vizor;Naples;26,1421976;-81,7942944;United States;Yes;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;2,1492
SKA-73676-005;29/10/2020;4;36572-91896-PP;Reese Lidgey;Memphis;35,1495343;-90,0489801;United States;No;L-M-1;Liberica;Medium;1;14,55;1,455;1,8915;7,566
SKO-45740-621;16/01/2020;2;04666-71569-RI;Zacharias Kiffe;Milwaukee;43,0389025;-87,9064736;United States;Yes;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;2,2698
SLD-63003-334;17/02/2022;6;55515-37571-RS;Wain Stearley;High Point;35,9556923;-80,0053176;United States;No;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;3,4047
SNF-57032-096;13/02/2020;6;93832-04799-ID;Saree Ellesworth;Newport News;37,0870821;-76,4730122;United States;No;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;4,8114
SNL-83703-516;04/01/2022;3;57976-33535-WK;Glory Clemon;Tuscaloosa;33,2098407;-87,5691735;United States;Yes;L-M-2.5;Liberica;Medium;2,5;33,465;1,3386;4,35045;13,05135
SNZ-44595-152;12/08/2022;2;06136-65250-PG;Kim Kemery;Denton;33,2148412;-97,1330683;United States;Yes;R-L-1;Robusta;Light;1;11,95;1,195;0,717;1,434
SNZ-65340-705;20/05/2022;1;21134-81676-FR;Melvin Wharfe;Kill;53,2487139;-6,589208;Ireland;Yes;L-L-0.2;Liberica;Light;0,2;4,755;2,3775;0,61815;0,61815
SOK-43535-680;04/04/2022;3;58443-95866-YO;Stearne Count;Young America;37,09024;-95,712891;United States;No;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;2,7225
SPA-79365-334;01/06/2021;3;79857-78167-KO;Darice Heaford;San Angelo;31,4637723;-100,4370375;United States;No;L-D-1;Liberica;Dark;1;12,95;1,295;1,6835;5,0505
SPF-31673-217;09/06/2020;6;19485-98072-PS;Don Flintiff;London;51,5072178;-0,1275862;United Kingdom;No;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;9,075
SQT-07286-736;08/12/2019;6;87726-16941-QW;Nevsa Fields;Boston;42,3600825;-71,0588801;United States;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;6,075
SRG-76791-614;15/03/2021;1;11729-74102-XB;Konstantine Thoumasson;Tucson;32,2539787;-110,9741769;United States;Yes;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;0,9801
SRJ-79353-838;19/12/2021;6;77869-81373-AY;Margarette Sterland;Philadelphia;39,9525839;-75,1652215;United States;No;A-L-1;Arabika;Light;1;12,95;1,295;1,1655;6,993
SUB-13006-125;17/04/2019;5;26103-41504-IB;Ami Arnow;Oakland;37,8043514;-122,2711639;United States;Yes;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;3,4965
SUZ-83036-175;20/08/2019;5;55915-19477-MK;Alica Kift;Garden Grove;33,7742692;-117,9379952;United States;No;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,8055
SVD-75407-177;23/08/2021;3;16106-36039-QS;Yulma Dombrell;Little Rock;34,7444618;-92,2880157;United States;Yes;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;2,9403
SVU-27222-213;11/01/2021;5;60748-46813-DZ;Sim Pamphilon;Ballylinan;52,9435883;-7,0420455;Ireland;No;L-L-0.2;Liberica;Light;0,2;4,755;2,3775;0,61815;3,09075
SWP-88281-918;10/01/2022;4;77657-61366-FY;Derrek Allpress;Long Beach;33,7700504;-118,1937395;United States;No;L-L-2.5;Liberica;Light;2,5;36,455;1,4582;4,73915;18,9566
SXC-62166-515;28/02/2020;5;69171-65646-UC;Joceline Reddoch;Largo;27,909467;-82,7873244;United States;No;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;8,2455
SXW-34014-556;27/01/2021;1;99144-98314-GN;Drake Jevon;Houston;29,7604267;-95,3698028;United States;Yes;R-L-0.2;Robusta;Light;0,2;3,585;1,7925;0,2151;0,2151
SYX-48878-182;29/08/2021;5;47725-34771-FJ;Stacy Pickworth;Las Vegas;36,171563;-115,1391009;United States;No;R-D-1;Robusta;Dark;1;8,95;0,895;0,537;2,685
SZR-35951-530;05/04/2021;3;14121-20527-OJ;Witty Ranson;Kildare;53,1598059;-6,9089763;Ireland;Yes;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;9,22185
SZW-48378-399;02/07/2022;5;34136-36674-OM;Rosaleen Scholar;Richmond;37,5407246;-77,4360481;United States;No;R-M-1;Robusta;Medium;1;9,95;0,995;0,597;2,985
SZY-63017-318;06/04/2021;2;91809-58808-TV;Blake Kelloway;San Francisco;37,7749295;-122,4194155;United States;Yes;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;0,6993
TBB-29780-459;15/07/2019;1;61437-83623-PZ;Vivyan Dunning;Punta Gorda;26,9297836;-82,0453664;United States;Yes;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;0,6993
TBU-64277-625;19/04/2021;6;98918-34330-GY;Beryl Osborn;Chicago;41,8781136;-87,6297982;United States;Yes;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;9,075
TBU-65158-068;28/02/2022;2;60357-65386-RD;Hetti Measures;Whittier;33,9791793;-118,032844;United States;No;E-D-1;Excelca;Dark;1;12,15;1,215;1,3365;2,673
TCC-89722-031;23/10/2021;1;41611-34336-WT;Peyter Lauritzen;Philadelphia;39,9525839;-75,1652215;United States;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;1,0101
TCR-01064-030;03/03/2021;6;13181-04387-LI;Sigfrid Busch;Bantry;51,6792697;-9,4504086;Ireland;No;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;9,075
TCX-76953-071;25/08/2021;5;94091-86957-HX;Jimmy Dymoke;Beaumont;52,865196;-7,9794599;Ireland;No;E-D-0.2;Excelca;Dark;0,2;3,645;1,8225;0,40095;2,00475
TDJ-20844-787;05/11/2020;5;77876-28498-HI;Xenos Gibbons;San Bernardino;34,1083449;-117,2897652;United States;No;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;3,4965
TDZ-59011-211;13/06/2019;4;57611-05522-ST;Pall Redford;Caherconlish;52,5951658;-8,4723577;Ireland;Yes;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;4,9404
TED-81959-419;26/08/2019;5;27702-50024-XC;Noni Furber;Fort Worth;32,7554883;-97,3307658;United States;No;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;13,40325
TEH-08414-216;01/10/2021;2;35099-13971-JI;Gay Eilhersen;Fresno;36,7377981;-119,7871247;United States;No;E-M-2.5;Excelca;Medium;2,5;31,625;1,265;3,47875;6,9575
TFY-52090-386;13/10/2019;5;08613-17327-XT;Lucienne Scargle;Indianapolis;39,76909;-86,158018;United States;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;5,0505
TFY-52090-386;13/10/2019;2;08613-17327-XT;Lucienne Scargle;Indianapolis;39,76909;-86,158018;United States;No;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;1,9602
TGF-38649-658;15/03/2020;2;67743-54817-UT;Berkly Imrie;Fresno;36,7377981;-119,7871247;United States;No;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;2,2698
THA-60599-417;26/10/2019;3;59971-35626-YJ;Fielding Keinrat;Arlington;32,735687;-97,1080656;United States;Yes;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;6,98625
THE-61147-027;31/12/2019;2;94091-86957-HX;Jimmy Dymoke;Beaumont;52,865196;-7,9794599;Ireland;No;L-D-1;Liberica;Dark;1;12,95;1,295;1,6835;3,367
TID-21626-411;03/01/2019;3;19383-33606-PW;Suzanna Bollam;Littleton;39,613321;-105,0166498;United States;No;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;1,2906
TIR-71396-998;06/03/2022;4;14204-14186-LA;Angelia Cockrem;Vienna;38,9013729;-77,2651762;United States;Yes;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;4,9404
TJE-91516-344;22/09/2019;2;49894-06550-OQ;Adolphe Treherne;Farranacoush;51,4840558;-9,4079345;Ireland;No;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;3,025
TJG-73587-353;22/02/2020;3;24766-58139-GT;Kendra Glison;Washington;38,9071923;-77,0368707;United States;Yes;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,4833
TKH-62197-239;30/07/2020;3;25181-97933-UX;Tersina Castagne;Orlando;28,5383832;-81,3789269;United States;No;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;1,6119
TKL-20738-660;02/10/2021;1;47939-53158-LS;Cordi Switsur;Nashville;36,1626638;-86,7816016;United States;No;E-M-0.2;Excelca;Medium;0,2;4,125;2,0625;0,45375;0,45375
TKL-20738-660;02/10/2021;5;47939-53158-LS;Cordi Switsur;Nashville;36,1626638;-86,7816016;United States;No;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;7,5625
TKL-20738-660;02/10/2021;1;47939-53158-LS;Cordi Switsur;Nashville;36,1626638;-86,7816016;United States;No;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;0,34965
TKN-58485-031;23/03/2022;2;38890-22576-UI;Felita Dauney;Castlebellingham;53,8978634;-6,3894299;Ireland;No;R-D-1;Robusta;Dark;1;8,95;0,895;0,537;1,074
TKY-71558-096;15/09/2021;1;24010-66714-HW;Chrisy Blofeld;Englewood;39,6477653;-104,9877597;United States;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;1,0125
TME-59627-221;30/04/2021;6;72282-40594-RX;Alexa Sizey;Portland;45,515232;-122,6783853;United States;No;L-L-2.5;Liberica;Light;2,5;36,455;1,4582;4,73915;28,4349
TMO-22785-872;15/07/2020;6;01811-60350-CU;Sarette Ducarel;Staten Island;40,5795317;-74,1502007;United States;No;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;9,075
TNI-91067-006;05/10/2020;4;80444-58185-FX;Bobbe Piggott;Washington;38,9071923;-77,0368707;United States;Yes;E-L-1;Excelca;Light;1;14,85;1,485;1,6335;6,534
TNR-84447-052;09/01/2019;4;34419-18068-AG;Dolores Duffie;Portland;45,515232;-122,6783853;United States;No;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;12,2958
TNW-41601-420;24/11/2020;5;66458-91190-YC;Marja Urion;Virginia;53,8350708;-7,0831588;Ireland;Yes;R-M-1;Robusta;Medium;1;9,95;0,995;0,597;2,985
TNX-09857-717;04/11/2021;6;48675-07824-HJ;Harwilll Bishell;Lafayette;30,22409;-92,019843;United States;Yes;L-M-1;Liberica;Medium;1;14,55;1,455;1,8915;11,349
TPA-93614-840;18/02/2021;2;28932-49296-TM;Sloan Diviny;Saint Paul;44,9497487;-93,0931028;United States;Yes;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;1,6038
TRA-79507-007;16/12/2019;4;70089-27418-UJ;Aurelia Burgwin;Migrate;60,5153346;-151,2115536;United States;Yes;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;6,5964
TRZ-94735-865;05/02/2019;4;54462-58311-YF;Teddi Quadri;Ballina;53,0293623;-7,6005122;Ireland;Yes;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;4,5396
TVF-57766-608;10/03/2020;1;88420-46464-XE;Perice Eberz;Chico;39,728495;-121,837478;United States;Yes;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;1,0101
TVV-42245-088;06/03/2020;4;14398-43114-RV;Betti Lacasa;Beaumont;52,865196;-7,9794599;Ireland;No;A-M-0.2;Arabika;Medium;0,2;3,375;1,6875;0,30375;1,215
TWD-70988-853;03/12/2019;6;87519-68847-ZG;Noel Chisholm;Knoxville;35,9606384;-83,9207392;United States;Yes;L-D-1;Liberica;Dark;1;12,95;1,295;1,6835;10,101
TXB-80533-417;28/10/2020;2;54597-57004-QM;Felicia Jecock;Baton Rouge;30,4514677;-91,1871466;United States;No;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;4,121
TXF-79780-017;14/07/2020;5;92048-47813-QB;Mab Blakemore;Amarillo;35,2219971;-101,8312969;United States;No;R-L-1;Robusta;Light;1;11,95;1,195;0,717;3,585
TXH-78646-919;14/05/2021;3;98430-37820-UV;Deonne Shortall;Santa Ana;33,7454725;-117,867653;United States;Yes;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,4833
TYH-81940-054;04/02/2020;5;69374-08133-RI;Cleopatra Goodrum;San Diego;32,715738;-117,1610838;United States;No;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;2,45025
TYP-85767-944;29/07/2022;2;51497-50894-WU;Kaela Nottram;Arklow;52,7973908;-6,1620587;Ireland;Yes;R-M-2.5;Robusta;Medium;2,5;22,885;0,9154;1,3731;2,7462
TZD-67261-174;27/02/2020;1;01841-48191-NL;Cam Jewster;Dayton;39,7589478;-84,1916069;United States;Yes;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;3,07395
TZU-64255-831;13/05/2022;2;34666-76738-SQ;Marne Mingey;Miami;25,7616798;-80,1917902;United States;No;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;2,4702
UBA-43678-174;15/03/2019;6;44530-75983-OD;Ingelbert Hotchkin;Preston;53,763201;-2,70309;United Kingdom;No;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;18,4437
UBI-59229-277;11/09/2019;3;00886-35803-FG;Edeline Edney;Birmingham;54,7023545;-3,2765753;United Kingdom;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;3,0303
UBI-83843-396;09/10/2019;2;58816-74064-TF;Nanny Izhakov;Seaton;50,7053134;-3,0718734;United Kingdom;No;R-L-1;Robusta;Light;1;11,95;1,195;0,717;1,434
UBW-50312-037;09/02/2020;4;69503-12127-YD;Nickey Dimbleby;Dallas;32,7766642;-96,7969879;United States;No;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;10,7226
UCT-03935-589;29/03/2021;6;85851-78384-DM;Anny Mundford;Charlottesville;38,0293059;-78,4766781;United States;No;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;1,9332
UCZ-59708-525;04/03/2022;3;05501-86351-NX;Willa Rolling;Zephyrhills;28,2336196;-82,1811947;United States;Yes;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;11,61615
UDB-09651-780;31/08/2020;2;90767-92589-LV;Felita Eshmade;Richmond;37,5407246;-77,4360481;United States;No;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;1,6038
UDG-65353-824;07/01/2020;4;17514-94165-RJ;Kari Swede;Oklahoma City;35,4675602;-97,5164276;United States;No;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;3,63
UDH-24280-432;16/05/2021;4;44865-58249-RY;Neely Broadberrie;Washington;38,9071923;-77,0368707;United States;No;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;8,242
UDN-88321-005;05/07/2020;5;14640-87215-BK;Hailee Radbone;San Francisco;37,7749295;-122,4194155;United States;No;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;2,151
UDS-04807-593;29/11/2019;2;84074-28110-OV;Bayard Wellan;Buffalo;42,8864468;-78,8783689;United States;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;2,0202
UEA-72681-629;12/03/2021;3;24972-55878-KX;Foster Constance;Dallas;32,7766642;-96,7969879;United States;No;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;8,04195
UEB-09112-118;30/01/2020;4;82718-93677-XO;Maitilde Boxill;Montgomery;32,3792233;-86,3077368;United States;Yes;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;2,43
UFZ-24348-219;07/09/2019;3;27930-59250-JT;Allis Wilmore;Houston;29,7604267;-95,3698028;United States;No;L-M-2.5;Liberica;Medium;2,5;33,465;1,3386;4,35045;13,05135
UGK-07613-982;28/07/2022;3;57808-90533-UE;Derick Snow;New York City;40,7127753;-74,0059728;United States;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;1,8225
UHK-63283-868;24/04/2022;1;16809-16936-WF;Modesty MacConnechie;Charleston;32,7833163;-79,9319664;United States;Yes;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;0,6075
UHP-24614-199;20/03/2022;4;67953-79896-AC;Antonius Lewry;Montgomery;32,3792233;-86,3077368;United States;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;4,05
UHW-74617-126;16/02/2022;2;90816-65619-LM;Billy Neiland;Cleveland;41,49932;-81,6943605;United States;No;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;6,1479
UJG-34731-295;26/05/2022;1;15764-22559-ZT;Cece Inker;Lakeland;28,0394654;-81,9498042;United States;No;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;2,32875
UJQ-54441-340;30/07/2019;2;26822-19510-SD;Gabie Tweed;Fresno;36,7377981;-119,7871247;United States;Yes;E-M-0.2;Excelca;Medium;0,2;4,125;2,0625;0,45375;0,9075
UJQ-54441-340;30/07/2019;5;26822-19510-SD;Gabie Tweed;Fresno;36,7377981;-119,7871247;United States;Yes;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;1,74825
UJV-32333-364;03/12/2021;1;86110-83695-YS;Merell Zanazzi;Lexington;38,0405837;-84,5037164;United States;No;L-L-0.5;Liberica;Light;0,5;9,51;1,902;1,2363;1,2363
UKS-93055-397;13/07/2022;5;13082-41034-PD;Romain Avrashin;Washington;38,9071923;-77,0368707;United States;No;A-D-2.5;Arabika;Dark;2,5;22,885;0,9154;2,05965;10,29825
ULA-24644-321;13/08/2021;4;67010-92988-CT;Reube Cawley;Ballyboden;53,2829653;-6,2908536;Ireland;Yes;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;4,9404
ULM-49433-003;14/08/2020;2;99421-80253-UI;Cybill Graddell;Albany;42,6525793;-73,7562317;United States;No;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;3,025
ULR-52653-960;04/10/2021;2;04152-34436-IE;Maurie Bartol;Boston;42,3600825;-71,0588801;United States;No;L-L-2.5;Liberica;Light;2,5;36,455;1,4582;4,73915;9,4783
ULU-07744-724;26/03/2020;5;94058-95794-IJ;Layne Imason;Houston;29,7604267;-95,3698028;United States;Yes;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;5,6745
UMB-11223-710;13/02/2021;6;49012-12987-QT;Man Fright;Daingean;53,2960818;-7,291967;Ireland;No;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,9666
UME-75640-698;11/10/2019;4;62494-09113-RP;Marguerite Graves;Fort Smith;35,3843722;-94,4209646;United States;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;2,43
UMM-28497-689;03/11/2020;3;05325-97750-WP;Cody Verissimo;Upton;52,5907194;-0,3672758;United Kingdom;Yes;L-L-2.5;Liberica;Light;2,5;36,455;1,4582;4,73915;14,21745
UMT-26130-151;21/05/2019;3;55864-37682-GQ;Cecil Weatherall;Syracuse;43,0481221;-76,1474244;United States;Yes;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;1,70235
UOA-23786-489;31/05/2020;6;90305-50099-SV;Queenie Veel;Houston;29,7604267;-95,3698028;United States;Yes;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;3,645
UOG-94188-104;23/11/2021;5;92753-50029-SD;Kienan Scholard;Columbus;39,9611755;-82,9987942;United States;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;3,0375
UOJ-28238-299;07/03/2021;6;30844-91890-ZA;Rickey Readie;Carson City;39,1637984;-119,7674034;United States;No;R-L-0.2;Robusta;Light;0,2;3,585;1,7925;0,2151;1,2906
UOM-71431-481;26/03/2022;1;65732-22589-OW;Kippie Marrison;Denver;39,7392358;-104,990251;United States;Yes;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;1,2351
UPF-60123-025;06/02/2020;3;88992-49081-AT;Zilvia Claisse;Saint Paul;44,9497487;-93,0931028;United States;No;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;4,9473
UPX-54529-618;10/09/2021;3;40535-56770-UM;Tawnya Menary;Portland;45,515232;-122,6783853;United States;No;L-D-1;Liberica;Dark;1;12,95;1,295;1,6835;5,0505
UQI-28177-865;18/09/2020;6;04317-46176-TB;Ingamar Eberlein;Harrisburg;40,2731911;-76,8867008;United States;No;R-L-0.2;Robusta;Light;0,2;3,585;1,7925;0,2151;1,2906
UQU-65630-479;22/01/2021;4;37651-47492-NC;Annabel Antuk;Punta Gorda;26,9297836;-82,0453664;United States;Yes;R-M-2.5;Robusta;Medium;2,5;22,885;0,9154;1,3731;5,4924
USA-42811-560;26/04/2021;2;49671-11547-WG;Jacquelyn Maha;Reno;39,529919;-119,8142691;United States;No;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;0,9801
USN-44968-231;10/09/2020;4;71749-05400-CN;Giana Tonnesen;Washington;38,9071923;-77,0368707;United States;No;R-L-1;Robusta;Light;1;11,95;1,195;0,717;2,868
USN-68115-161;10/08/2021;6;08120-16183-AW;Rasia Jacquemard;Monasterevin;53,1400651;-7,060377;Ireland;No;E-M-0.2;Excelca;Medium;0,2;4,125;2,0625;0,45375;2,7225
UVF-59322-459;25/07/2019;6;53971-49906-PZ;Daniel Heinonen;Decatur;33,7748275;-84,2963123;United States;No;E-L-2.5;Excelca;Light;2,5;34,155;1,3662;3,75705;22,5423
UZL-46108-213;11/11/2021;2;75961-20170-RD;Graeme Whitehead;Nashville;36,1626638;-86,7816016;United States;No;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;4,121
VAJ-44572-469;27/10/2020;6;79216-73157-TE;Delmar Beasant;Kilkenny;52,6549027;-7,2464029;Ireland;Yes;R-L-0.2;Robusta;Light;0,2;3,585;1,7925;0,2151;1,2906
VAU-44387-624;20/03/2019;6;99643-51048-IQ;Minni Alabaster;Portland;45,515232;-122,6783853;United States;No;A-M-0.2;Arabika;Medium;0,2;3,375;1,6875;0,30375;1,8225
VCE-56531-986;09/03/2021;5;57192-13428-PL;Rikki Tomkowicz;Lusk;53,5263264;-6,1658841;Ireland;Yes;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;1,791
VDZ-76673-968;31/12/2020;2;82246-82543-DW;Bobinette Hindsberg;Charlotte;35,2270869;-80,8431267;United States;Yes;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;1,6038
VEA-31961-977;15/12/2021;3;51432-27169-KN;Bartholemy Flaherty;Eadestown;53,1992926;-6,5873701;Ireland;No;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;2,4057
VEM-79839-466;16/03/2022;5;32743-78448-KT;Janella Millett;Durham;35,996653;-78,9018053;United States;Yes;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;8,2455
VET-41158-896;29/04/2020;2;10728-17633-ST;Jewelle Shenton;Orange;33,787257;-117,850309;United States;Yes;E-M-2.5;Excelca;Medium;2,5;31,625;1,265;3,47875;6,9575
VFZ-91673-181;13/11/2021;6;10225-91535-AI;Lenka Rushmer;Irvine;33,6845673;-117,8265049;United States;Yes;A-L-1;Arabika;Light;1;12,95;1,295;1,1655;6,993
VGI-33205-360;21/03/2019;6;96762-10814-DA;Jereme Gippes;Twyford;51,4800695;-0,8627693;United Kingdom;Yes;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;6,8094
VGM-24161-361;01/05/2022;2;71034-49694-CS;Byron Acarson;Houston;29,7604267;-95,3698028;United States;Yes;E-M-2.5;Excelca;Medium;2,5;31,625;1,265;3,47875;6,9575
VID-40587-569;20/02/2021;5;09818-59895-EH;Stanly Keets;Alexandria;38,8051095;-77,0470229;United States;Yes;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;15,36975
VIO-27668-766;15/12/2019;1;10074-20104-NN;Dick Drinkall;Knoxville;35,9606384;-83,9207392;United States;Yes;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;1,2351
VJF-46305-323;18/01/2019;2;68555-89840-GZ;Morgen Seson;Seattle;47,6061389;-122,3328481;United States;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;2,0202
VKA-82720-513;24/06/2019;6;12299-30914-NG;Grete Holborn;Norwalk;41,117744;-73,4081575;United States;Yes;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;13,9725
VKQ-39009-292;23/11/2021;5;57808-90533-UE;Derick Snow;New York City;40,7127753;-74,0059728;United States;No;L-M-1;Liberica;Medium;1;14,55;1,455;1,8915;9,4575
VMT-10030-889;15/12/2021;6;87602-55754-VN;Torie Gottelier;Kansas City;39,0997265;-94,5785667;United States;No;A-L-1;Arabika;Light;1;12,95;1,295;1,1655;6,993
VMW-26889-781;28/06/2019;2;36078-91009-WU;Arda Curley;San Bernardino;34,1083449;-117,2897652;United States;Yes;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;0,6993
VNC-93921-469;31/01/2020;1;04666-71569-RI;Zacharias Kiffe;Milwaukee;43,0389025;-87,9064736;United States;Yes;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;2,0605
VPX-08817-517;15/11/2020;5;46963-10322-ZA;Granger Fantham;Los Angeles;34,0549076;-118,242643;United States;Yes;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;10,3025
VPX-44956-367;09/06/2019;5;39582-35773-ZJ;Vasili Upstone;Topeka;39,0473451;-95,6751576;United States;No;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;1,791
VQR-01002-970;28/10/2020;5;49315-21985-BB;Duky Phizackerly;San Jose;37,33874;-121,8852525;United States;Yes;E-L-2.5;Excelca;Light;2,5;34,155;1,3662;3,75705;18,78525
VQV-59984-866;08/03/2019;3;48854-01899-FN;Vanya Skullet;Balally;53,2766137;-6,2315343;Ireland;No;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,4833
